#X	CH1	CH2
#Sequence	Volt	Volt
5556	6.98e+00	-8.40e-01
5557	7.02e+00	-8.40e-01
5558	6.98e+00	-8.40e-01
5559	7.02e+00	-8.40e-01
5560	7.02e+00	-8.40e-01
5561	7.02e+00	-8.40e-01
5562	6.98e+00	-8.40e-01
5563	6.98e+00	-8.40e-01
5564	7.02e+00	-8.40e-01
5565	7.02e+00	-8.40e-01
5566	6.98e+00	-8.40e-01
5567	6.98e+00	-8.40e-01
5568	6.98e+00	-8.40e-01
5569	7.02e+00	-8.40e-01
5570	7.02e+00	-8.40e-01
5571	7.02e+00	-8.40e-01
5572	6.98e+00	-8.40e-01
5573	7.02e+00	-8.40e-01
5574	6.98e+00	-8.40e-01
5575	6.98e+00	-8.40e-01
5576	7.02e+00	-8.40e-01
5577	6.98e+00	-8.40e-01
5578	6.98e+00	-8.40e-01
5579	6.98e+00	-8.40e-01
5580	6.98e+00	-8.40e-01
5581	6.98e+00	-8.40e-01
5582	7.02e+00	-8.40e-01
5583	6.98e+00	-8.40e-01
5584	7.02e+00	-8.40e-01
5585	6.98e+00	-8.40e-01
5586	6.98e+00	-8.40e-01
5587	6.98e+00	-8.40e-01
5588	6.98e+00	-8.40e-01
5589	6.98e+00	-8.40e-01
5590	7.02e+00	-8.40e-01
5591	7.02e+00	-8.40e-01
5592	6.98e+00	-8.40e-01
5593	7.02e+00	-8.40e-01
5594	7.02e+00	-8.40e-01
5595	6.98e+00	-8.40e-01
5596	6.98e+00	-8.40e-01
5597	7.02e+00	-8.40e-01
5598	7.02e+00	-8.40e-01
5599	6.98e+00	-8.40e-01
5600	6.98e+00	-8.40e-01
5601	7.02e+00	-8.40e-01
5602	6.98e+00	-8.40e-01
5603	7.02e+00	-8.40e-01
5604	7.02e+00	-8.40e-01
5605	6.98e+00	-8.40e-01
5606	7.02e+00	-8.40e-01
5607	7.02e+00	-8.40e-01
5608	7.02e+00	-8.40e-01
5609	7.02e+00	-8.40e-01
5610	7.02e+00	-8.40e-01
5611	7.02e+00	-8.40e-01
5612	7.02e+00	-8.40e-01
5613	6.98e+00	-8.40e-01
5614	7.02e+00	-8.40e-01
5615	7.02e+00	-8.40e-01
5616	6.98e+00	-8.40e-01
5617	6.98e+00	-8.40e-01
5618	7.02e+00	-8.40e-01
5619	7.02e+00	-8.40e-01
5620	7.02e+00	-8.40e-01
5621	7.02e+00	-8.40e-01
5622	7.02e+00	-8.40e-01
5623	7.02e+00	-8.40e-01
5624	6.98e+00	-8.40e-01
5625	6.98e+00	-8.40e-01
5626	6.98e+00	-8.40e-01
5627	7.02e+00	-8.40e-01
5628	7.02e+00	-8.40e-01
5629	6.98e+00	-8.40e-01
5630	6.98e+00	-8.40e-01
5631	6.98e+00	-8.40e-01
5632	6.98e+00	-8.40e-01
5633	6.98e+00	-8.40e-01
5634	7.02e+00	-8.40e-01
5635	7.02e+00	-8.40e-01
5636	6.98e+00	-8.40e-01
5637	6.98e+00	-8.40e-01
5638	7.02e+00	-8.40e-01
5639	6.98e+00	-8.40e-01
5640	7.02e+00	-8.40e-01
5641	7.02e+00	-8.40e-01
5642	7.02e+00	-8.40e-01
5643	6.98e+00	-8.40e-01
5644	7.02e+00	-8.40e-01
5645	7.02e+00	-8.40e-01
5646	7.02e+00	-8.40e-01
5647	6.98e+00	-8.40e-01
5648	7.02e+00	-8.40e-01
5649	7.02e+00	-8.40e-01
5650	7.02e+00	-8.40e-01
5651	6.98e+00	-8.40e-01
5652	7.02e+00	-8.40e-01
5653	6.98e+00	-8.40e-01
5654	7.02e+00	-8.40e-01
5655	7.02e+00	-8.40e-01
5656	7.02e+00	-8.40e-01
5657	7.02e+00	-8.40e-01
5658	7.02e+00	-8.40e-01
5659	7.02e+00	-8.40e-01
5660	7.02e+00	-8.40e-01
5661	6.98e+00	-8.40e-01
5662	7.02e+00	-8.40e-01
5663	7.02e+00	-8.40e-01
5664	7.02e+00	-8.40e-01
5665	7.02e+00	-8.40e-01
5666	7.02e+00	-8.40e-01
5667	6.98e+00	-8.40e-01
5668	7.02e+00	-8.40e-01
5669	7.02e+00	-8.40e-01
5670	7.02e+00	-8.40e-01
5671	6.98e+00	-8.40e-01
5672	7.02e+00	-8.40e-01
5673	7.02e+00	-8.40e-01
5674	7.02e+00	-8.40e-01
5675	6.98e+00	-8.40e-01
5676	6.98e+00	-8.40e-01
5677	7.02e+00	-8.40e-01
5678	6.98e+00	-8.40e-01
5679	6.98e+00	-8.40e-01
5680	6.98e+00	-8.40e-01
5681	6.98e+00	-8.40e-01
5682	6.98e+00	-8.40e-01
5683	6.98e+00	-8.40e-01
5684	6.98e+00	-8.40e-01
5685	6.98e+00	-8.40e-01
5686	6.98e+00	-8.40e-01
5687	6.98e+00	-8.40e-01
5688	7.02e+00	-8.40e-01
5689	6.98e+00	-8.40e-01
5690	7.02e+00	-8.40e-01
5691	6.98e+00	-8.40e-01
5692	6.98e+00	-8.40e-01
5693	6.98e+00	-8.40e-01
5694	6.98e+00	-8.40e-01
5695	7.02e+00	-8.40e-01
5696	7.02e+00	-8.40e-01
5697	7.02e+00	-8.40e-01
5698	7.02e+00	-8.40e-01
5699	7.02e+00	-8.40e-01
5700	6.98e+00	-8.40e-01
5701	6.98e+00	-8.40e-01
5702	7.02e+00	-8.40e-01
5703	6.98e+00	-8.40e-01
5704	7.02e+00	-8.40e-01
5705	7.02e+00	-8.40e-01
5706	6.98e+00	-8.40e-01
5707	7.02e+00	-8.40e-01
5708	7.02e+00	-8.40e-01
5709	6.98e+00	-8.40e-01
5710	6.98e+00	-8.40e-01
5711	6.98e+00	-8.40e-01
5712	7.02e+00	-8.40e-01
5713	6.98e+00	-8.40e-01
5714	7.02e+00	-8.40e-01
5715	6.98e+00	-8.40e-01
5716	7.02e+00	-8.40e-01
5717	7.02e+00	-8.40e-01
5718	6.98e+00	-8.40e-01
5719	7.02e+00	-8.40e-01
5720	6.98e+00	-8.40e-01
5721	6.98e+00	-8.40e-01
5722	6.98e+00	-8.40e-01
5723	7.02e+00	-8.40e-01
5724	6.98e+00	-8.40e-01
5725	7.02e+00	-8.40e-01
5726	7.02e+00	-8.40e-01
5727	6.98e+00	-8.40e-01
5728	7.02e+00	-8.40e-01
5729	6.98e+00	-8.40e-01
5730	6.98e+00	-8.40e-01
5731	6.98e+00	-8.40e-01
5732	7.02e+00	-8.40e-01
5733	6.98e+00	-8.40e-01
5734	6.98e+00	-8.40e-01
5735	7.02e+00	-8.40e-01
5736	7.02e+00	-8.40e-01
5737	6.98e+00	-8.40e-01
5738	6.98e+00	-8.40e-01
5739	7.02e+00	-8.40e-01
5740	6.98e+00	-8.40e-01
5741	6.98e+00	-8.40e-01
5742	7.02e+00	-8.40e-01
5743	7.02e+00	-8.40e-01
5744	7.02e+00	-8.40e-01
5745	7.02e+00	-8.40e-01
5746	7.02e+00	-8.40e-01
5747	7.02e+00	-8.40e-01
5748	6.98e+00	-8.40e-01
5749	6.98e+00	-8.40e-01
5750	7.02e+00	-8.40e-01
5751	6.98e+00	-8.40e-01
5752	7.02e+00	-8.40e-01
5753	7.02e+00	-8.40e-01
5754	6.98e+00	-8.40e-01
5755	7.02e+00	-8.40e-01
5756	6.98e+00	-8.40e-01
5757	6.98e+00	-8.40e-01
5758	7.02e+00	-8.40e-01
5759	7.02e+00	-8.40e-01
5760	6.98e+00	-8.40e-01
5761	7.02e+00	-8.40e-01
5762	7.02e+00	-8.40e-01
5763	6.98e+00	-8.40e-01
5764	7.02e+00	-8.40e-01
5765	6.98e+00	-8.40e-01
5766	7.02e+00	-8.40e-01
5767	7.02e+00	-8.40e-01
5768	6.98e+00	-8.40e-01
5769	7.02e+00	-8.40e-01
5770	7.02e+00	-8.40e-01
5771	6.98e+00	-8.40e-01
5772	7.02e+00	-8.40e-01
5773	6.98e+00	-8.40e-01
5774	6.98e+00	-8.40e-01
5775	7.02e+00	-8.40e-01
5776	7.02e+00	-8.40e-01
5777	6.98e+00	-8.40e-01
5778	7.02e+00	-8.40e-01
5779	6.98e+00	-8.40e-01
5780	6.98e+00	-8.40e-01
5781	6.98e+00	-8.40e-01
5782	6.98e+00	-8.40e-01
5783	6.98e+00	-8.40e-01
5784	7.02e+00	-8.40e-01
5785	6.98e+00	-8.40e-01
5786	7.02e+00	-8.40e-01
5787	7.02e+00	-8.40e-01
5788	6.98e+00	-8.40e-01
5789	7.02e+00	-8.40e-01
5790	6.98e+00	-8.40e-01
5791	6.98e+00	-8.40e-01
5792	7.02e+00	-8.40e-01
5793	6.98e+00	-8.40e-01
5794	6.98e+00	-8.40e-01
5795	7.02e+00	-8.40e-01
5796	6.98e+00	-8.40e-01
5797	6.98e+00	-8.40e-01
5798	6.98e+00	-8.40e-01
5799	6.98e+00	-8.40e-01
5800	6.98e+00	-8.40e-01
5801	6.98e+00	-8.40e-01
5802	7.02e+00	-8.40e-01
5803	7.02e+00	-8.40e-01
5804	7.02e+00	-8.40e-01
5805	7.02e+00	-8.40e-01
5806	6.98e+00	-8.40e-01
5807	6.98e+00	-8.40e-01
5808	7.02e+00	-8.40e-01
5809	7.02e+00	-8.40e-01
5810	6.98e+00	-8.40e-01
5811	6.98e+00	-8.40e-01
5812	6.98e+00	-8.40e-01
5813	6.98e+00	-8.40e-01
5814	7.02e+00	-8.40e-01
5815	7.02e+00	-8.40e-01
5816	6.98e+00	-8.40e-01
5817	6.98e+00	-8.40e-01
5818	6.98e+00	-8.40e-01
5819	6.98e+00	-8.40e-01
5820	6.98e+00	-8.40e-01
5821	6.98e+00	-8.40e-01
5822	6.98e+00	-8.40e-01
5823	7.02e+00	-8.40e-01
5824	6.98e+00	-8.40e-01
5825	6.98e+00	-8.40e-01
5826	6.98e+00	-8.40e-01
5827	7.02e+00	-8.40e-01
5828	7.02e+00	-8.40e-01
5829	6.98e+00	-8.40e-01
5830	6.98e+00	-8.40e-01
5831	7.02e+00	-8.40e-01
5832	7.02e+00	-8.40e-01
5833	6.98e+00	-8.40e-01
5834	6.98e+00	-8.40e-01
5835	6.98e+00	-8.40e-01
5836	7.02e+00	-8.40e-01
5837	6.98e+00	-8.40e-01
5838	6.98e+00	-8.40e-01
5839	7.02e+00	-8.40e-01
5840	6.98e+00	-8.40e-01
5841	6.98e+00	-8.40e-01
5842	7.02e+00	-8.40e-01
5843	6.98e+00	-8.40e-01
5844	7.02e+00	-8.40e-01
5845	7.02e+00	-8.40e-01
5846	6.98e+00	-8.40e-01
5847	7.02e+00	-8.40e-01
5848	6.98e+00	-8.40e-01
5849	7.02e+00	-8.40e-01
5850	7.02e+00	-8.40e-01
5851	7.02e+00	-8.40e-01
5852	7.02e+00	-8.40e-01
5853	6.98e+00	-8.40e-01
5854	6.98e+00	-8.40e-01
5855	7.02e+00	-8.40e-01
5856	7.02e+00	-8.40e-01
5857	6.98e+00	-8.40e-01
5858	6.98e+00	-8.40e-01
5859	6.98e+00	-8.40e-01
5860	7.02e+00	-8.40e-01
5861	6.98e+00	-8.40e-01
5862	7.02e+00	-8.40e-01
5863	6.98e+00	-8.40e-01
5864	6.98e+00	-8.40e-01
5865	6.98e+00	-8.40e-01
5866	7.02e+00	-8.40e-01
5867	6.98e+00	-8.40e-01
5868	6.98e+00	-8.40e-01
5869	7.02e+00	-8.40e-01
5870	7.02e+00	-8.40e-01
5871	6.98e+00	-8.40e-01
5872	6.98e+00	-8.40e-01
5873	7.02e+00	-8.40e-01
5874	7.02e+00	-8.40e-01
5875	7.02e+00	-8.40e-01
5876	7.02e+00	-8.40e-01
5877	7.02e+00	-8.40e-01
5878	6.98e+00	-8.40e-01
5879	7.02e+00	-8.40e-01
5880	6.98e+00	-8.40e-01
5881	6.98e+00	-8.40e-01
5882	6.98e+00	-8.40e-01
5883	7.02e+00	-8.40e-01
5884	7.02e+00	-8.40e-01
5885	6.98e+00	-8.40e-01
5886	6.98e+00	-8.40e-01
5887	7.02e+00	-8.40e-01
5888	6.98e+00	-8.40e-01
5889	7.02e+00	-8.40e-01
5890	6.98e+00	-8.40e-01
5891	6.98e+00	-8.40e-01
5892	6.98e+00	-8.40e-01
5893	7.02e+00	-8.40e-01
5894	6.98e+00	-8.40e-01
5895	7.02e+00	-8.40e-01
5896	7.02e+00	-8.40e-01
5897	7.02e+00	-8.40e-01
5898	7.02e+00	-8.40e-01
5899	6.98e+00	-8.40e-01
5900	6.98e+00	-8.40e-01
5901	6.98e+00	-8.40e-01
5902	6.98e+00	-8.40e-01
5903	7.02e+00	-8.40e-01
5904	6.98e+00	-8.40e-01
5905	6.98e+00	-8.40e-01
5906	7.02e+00	-8.40e-01
5907	6.98e+00	-8.40e-01
5908	7.02e+00	-8.40e-01
5909	6.98e+00	-8.40e-01
5910	6.98e+00	-8.40e-01
5911	6.98e+00	-8.40e-01
5912	6.98e+00	-8.40e-01
5913	6.98e+00	-8.40e-01
5914	6.98e+00	-8.40e-01
5915	6.98e+00	-8.40e-01
5916	6.98e+00	-8.40e-01
5917	7.02e+00	-8.40e-01
5918	6.98e+00	-8.40e-01
5919	7.02e+00	-8.40e-01
5920	7.02e+00	-8.40e-01
5921	7.02e+00	-8.40e-01
5922	7.02e+00	-8.40e-01
5923	6.98e+00	-8.40e-01
5924	6.98e+00	-8.40e-01
5925	7.02e+00	-8.40e-01
5926	6.98e+00	-8.40e-01
5927	7.02e+00	-8.40e-01
5928	7.02e+00	-8.40e-01
5929	6.98e+00	-8.40e-01
5930	6.98e+00	-8.40e-01
5931	6.98e+00	-8.40e-01
5932	7.02e+00	-8.40e-01
5933	7.02e+00	-8.40e-01
5934	7.02e+00	-8.40e-01
5935	6.98e+00	-8.40e-01
5936	6.98e+00	-8.40e-01
5937	7.02e+00	-8.40e-01
5938	6.98e+00	-8.40e-01
5939	7.02e+00	-8.40e-01
5940	6.98e+00	-8.40e-01
5941	6.98e+00	-8.40e-01
5942	6.98e+00	-8.40e-01
5943	6.98e+00	-8.40e-01
5944	6.98e+00	-8.40e-01
5945	7.02e+00	-8.40e-01
5946	6.98e+00	-8.40e-01
5947	7.02e+00	-8.40e-01
5948	7.02e+00	-8.40e-01
5949	6.98e+00	-8.40e-01
5950	6.98e+00	-8.40e-01
5951	6.98e+00	-8.40e-01
5952	6.98e+00	-8.40e-01
5953	7.02e+00	-8.40e-01
5954	6.98e+00	-8.40e-01
5955	7.02e+00	-8.40e-01
5956	6.98e+00	-8.40e-01
5957	6.98e+00	-8.40e-01
5958	7.02e+00	-8.40e-01
5959	7.02e+00	-8.40e-01
5960	6.98e+00	-8.40e-01
5961	7.02e+00	-8.40e-01
5962	6.98e+00	-8.40e-01
5963	6.98e+00	-8.40e-01
5964	6.98e+00	-8.40e-01
5965	6.98e+00	-8.40e-01
5966	7.02e+00	-8.40e-01
5967	6.98e+00	-8.40e-01
5968	7.02e+00	-8.40e-01
5969	7.02e+00	-8.40e-01
5970	7.02e+00	-8.40e-01
5971	7.02e+00	-8.40e-01
5972	7.02e+00	-8.40e-01
5973	7.02e+00	-8.40e-01
5974	6.98e+00	-8.40e-01
5975	7.02e+00	-8.40e-01
5976	6.98e+00	-8.40e-01
5977	7.02e+00	-8.40e-01
5978	6.98e+00	-8.40e-01
5979	7.02e+00	-8.40e-01
5980	7.02e+00	-8.40e-01
5981	7.02e+00	-8.40e-01
5982	7.02e+00	-8.40e-01
5983	6.98e+00	-8.40e-01
5984	7.02e+00	-8.40e-01
5985	6.98e+00	-8.40e-01
5986	7.02e+00	-8.40e-01
5987	6.98e+00	-8.40e-01
5988	7.02e+00	-8.40e-01
5989	7.02e+00	-8.40e-01
5990	6.98e+00	-8.40e-01
5991	6.98e+00	-8.40e-01
5992	7.02e+00	-8.40e-01
5993	7.02e+00	-8.40e-01
5994	6.98e+00	-8.40e-01
5995	7.02e+00	-8.40e-01
5996	7.02e+00	-8.40e-01
5997	7.02e+00	-8.40e-01
5998	6.98e+00	-8.40e-01
5999	6.98e+00	-8.40e-01
